entity_1,relationship,entity_2
Blackhat,acted_by,Leehom Wang
Storks,genre,Animation
Storks,genre,Adventure
Storks,genre,Comedy
Storks,directed_by,Nicholas Stoller
Storks,acted_by,Andy Samberg
Storks,acted_by,Katie Crown
Storks,acted_by,Kelsey Grammer
Storks,acted_by,Jennifer Aniston
American Sniper,genre,Action
American Sniper,genre,Biography
American Sniper,genre,Drama
American Sniper,directed_by,Clint Eastwood
American Sniper,acted_by,Bradley Cooper
American Sniper,acted_by,Sienna Miller
American Sniper,acted_by,Kyle Gallner
American Sniper,acted_by,Cole Konis
Dallas Buyers Club,genre,Biography
Dallas Buyers Club,genre,Drama
Dallas Buyers Club,directed_by,Jean-Marc Vallée
Dallas Buyers Club,acted_by,Matthew McConaughey
Dallas Buyers Club,acted_by,Jennifer Garner
Dallas Buyers Club,acted_by,Jared Leto
Dallas Buyers Club,acted_by,Steve Zahn
Lincoln,genre,Biography
Lincoln,genre,Drama
Lincoln,genre,History
Lincoln,directed_by,Steven Spielberg
Lincoln,acted_by,Daniel Day-Lewis
Lincoln,acted_by,Sally Field
Lincoln,acted_by,David Strathairn
Lincoln,acted_by,Joseph Gordon-Levitt
Rush,genre,Action
Rush,genre,Biography
Rush,genre,Drama
Rush,directed_by,Ron Howard
Rush,acted_by,Daniel Brühl
Rush,acted_by,Chris Hemsworth
Rush,acted_by,Olivia Wilde
Rush,acted_by,Alexandra Maria Lara
Before I Wake,genre,Drama
Before I Wake,genre,Fantasy
Before I Wake,genre,Horror
Before I Wake,directed_by,Mike Flanagan
Before I Wake,acted_by,Kate Bosworth
Before I Wake,acted_by,Thomas Jane
Before I Wake,acted_by,Jacob Tremblay
Before I Wake,acted_by,Annabeth Gish
Silver Linings Playbook,genre,Comedy
Silver Linings Playbook,genre,Drama
Silver Linings Playbook,genre,Romance
Silver Linings Playbook,directed_by,David O. Russell
Silver Linings Playbook,acted_by,Bradley Cooper
Silver Linings Playbook,acted_by,Jennifer Lawrence
Silver Linings Playbook,acted_by,Robert De Niro
Silver Linings Playbook,acted_by,Jacki Weaver
Tracktown,genre,Drama
Tracktown,genre,Sport
Tracktown,directed_by,Alexi Pappas
Tracktown,acted_by,Alexi Pappas
Tracktown,acted_by,Chase Offerle
Tracktown,acted_by,Rachel Dratch
Tracktown,acted_by,Andy Buckley
The Fault in Our Stars,genre,Drama
The Fault in Our Stars,genre,Romance
The Fault in Our Stars,directed_by,Josh Boone
The Fault in Our Stars,acted_by,Shailene Woodley
The Fault in Our Stars,acted_by,Ansel Elgort
The Fault in Our Stars,acted_by,Nat Wolff
The Fault in Our Stars,acted_by,Laura Dern
Blended,genre,Comedy
Blended,genre,Romance
Blended,directed_by,Frank Coraci
Blended,acted_by,Adam Sandler
Blended,acted_by,Drew Barrymore
Blended,acted_by,Wendi McLendon-Covey
Blended,acted_by,Kevin Nealon
Fast & Furious,genre,Action
Fast & Furious,genre,Crime
Fast & Furious,genre,Thriller
Fast & Furious,directed_by,Justin Lin
Fast & Furious,acted_by,Vin Diesel
Fast & Furious,acted_by,Paul Walker
Fast & Furious,acted_by,Michelle Rodriguez
Fast & Furious,acted_by,Jordana Brewster
Looper,genre,Action
Looper,genre,Crime
Looper,genre,Drama
Looper,directed_by,Rian Johnson
Looper,acted_by,Joseph Gordon-Levitt
Looper,acted_by,Bruce Willis
Looper,acted_by,Emily Blunt
Looper,acted_by,Paul Dano
White House Down,genre,Action
White House Down,genre,Drama
White House Down,genre,Thriller
White House Down,directed_by,Roland Emmerich
White House Down,acted_by,Channing Tatum
White House Down,acted_by,Jamie Foxx
White House Down,acted_by,Maggie Gyllenhaal
White House Down,acted_by,Jason Clarke
Pete's Dragon,genre,Adventure
Pete's Dragon,genre,Family
Pete's Dragon,genre,Fantasy
Pete's Dragon,directed_by,David Lowery
Pete's Dragon,acted_by,Bryce Dallas Howard
Pete's Dragon,acted_by,Robert Redford
Pete's Dragon,acted_by,Oakes Fegley
Pete's Dragon,acted_by,Oona Laurence
Spider-Man 3,genre,Action
Spider-Man 3,genre,Adventure
Spider-Man 3,directed_by,Sam Raimi
Spider-Man 3,acted_by,Tobey Maguire
Spider-Man 3,acted_by,Kirsten Dunst
Spider-Man 3,acted_by,Topher Grace
Spider-Man 3,acted_by,Thomas Haden Church
The Three Musketeers,genre,Action
The Three Musketeers,genre,Adventure
The Three Musketeers,genre,Romance
The Three Musketeers,directed_by,Paul W.S. Anderson
The Three Musketeers,acted_by,Logan Lerman
The Three Musketeers,acted_by,Matthew Macfadyen
The Three Musketeers,acted_by,Ray Stevenson
The Three Musketeers,acted_by,Milla Jovovich
Stardust,genre,Adventure
Stardust,genre,Family
Stardust,genre,Fantasy
Stardust,directed_by,Matthew Vaughn
Stardust,acted_by,Charlie Cox
Stardust,acted_by,Claire Danes
Stardust,acted_by,Sienna Miller
Stardust,acted_by,Ian McKellen
American Hustle,genre,Crime
American Hustle,genre,Drama
American Hustle,directed_by,David O. Russell
American Hustle,acted_by,Christian Bale
American Hustle,acted_by,Amy Adams
American Hustle,acted_by,Bradley Cooper
American Hustle,acted_by,Jennifer Lawrence
Jennifer's Body,genre,Comedy
Jennifer's Body,genre,Horror
Jennifer's Body,directed_by,Karyn Kusama
Jennifer's Body,acted_by,Megan Fox
Jennifer's Body,acted_by,Amanda Seyfried
Jennifer's Body,acted_by,Adam Brody
Jennifer's Body,acted_by,Johnny Simmons
Midnight in Paris,genre,Comedy
Midnight in Paris,genre,Fantasy
Midnight in Paris,genre,Romance
Midnight in Paris,directed_by,Woody Allen
Midnight in Paris,acted_by,Owen Wilson
Midnight in Paris,acted_by,Rachel McAdams
Midnight in Paris,acted_by,Kathy Bates
Midnight in Paris,acted_by,Kurt Fuller
Lady Macbeth,genre,Drama
Lady Macbeth,directed_by,William Oldroyd
Lady Macbeth,acted_by,Florence Pugh
Lady Macbeth,acted_by,Christopher Fairbank
Lady Macbeth,acted_by,Cosmo Jarvis
Lady Macbeth,acted_by,Naomi Ackie
Joy,genre,Drama
Joy,directed_by,David O. Russell
Joy,acted_by,Jennifer Lawrence
Joy,acted_by,Robert De Niro
Joy,acted_by,Bradley Cooper
Joy,acted_by,Edgar Ramírez
The Dressmaker,genre,Comedy
The Dressmaker,genre,Drama
The Dressmaker,directed_by,Jocelyn Moorhouse
The Dressmaker,acted_by,Kate Winslet
The Dressmaker,acted_by,Judy Davis
The Dressmaker,acted_by,Liam Hemsworth
The Dressmaker,acted_by,Hugo Weaving
Café Society,genre,Comedy
Café Society,genre,Drama
Café Society,genre,Romance
Café Society,directed_by,Woody Allen
Café Society,acted_by,Jesse Eisenberg
Café Society,acted_by,Kristen Stewart
Café Society,acted_by,Steve Carell
Café Society,acted_by,Blake Lively
Insurgent,genre,Adventure
Insurgent,genre,Sci-Fi
Insurgent,genre,Thriller
Insurgent,directed_by,Robert Schwentke
Insurgent,acted_by,Shailene Woodley
Insurgent,acted_by,Ansel Elgort
Insurgent,acted_by,Theo James
Insurgent,acted_by,Kate Winslet
Seventh Son,genre,Action
Seventh Son,genre,Adventure
Seventh Son,genre,Fantasy
Seventh Son,directed_by,Sergei Bodrov
Seventh Son,acted_by,Ben Barnes
Seventh Son,acted_by,Julianne Moore
Seventh Son,acted_by,Jeff Bridges
Seventh Son,acted_by,Alicia Vikander
Demain tout commence,genre,Comedy
Demain tout commence,genre,Drama
Demain tout commence,directed_by,Hugo Gélin
Demain tout commence,acted_by,Omar Sy
Demain tout commence,acted_by,Clémence Poésy
Demain tout commence,acted_by,Antoine Bertrand
Demain tout commence,acted_by,Ashley Walters
The Theory of Everything,genre,Biography
The Theory of Everything,genre,Drama
The Theory of Everything,genre,Romance
The Theory of Everything,directed_by,James Marsh
The Theory of Everything,acted_by,Eddie Redmayne
The Theory of Everything,acted_by,Felicity Jones
The Theory of Everything,acted_by,Tom Prior
The Theory of Everything,acted_by,Sophie Perry
This Is the End,genre,Comedy
This Is the End,genre,Fantasy
This Is the End,directed_by,Evan Goldberg
This Is the End,acted_by,James Franco
This Is the End,acted_by,Jonah Hill
This Is the End,acted_by,Seth Rogen
This Is the End,acted_by,Jay Baruchel
About Time,genre,Comedy
About Time,genre,Drama
About Time,genre,Fantasy
About Time,directed_by,Richard Curtis
About Time,acted_by,Domhnall Gleeson
About Time,acted_by,Rachel McAdams
About Time,acted_by,Bill Nighy
About Time,acted_by,Lydia Wilson
Step Brothers,genre,Comedy
Step Brothers,directed_by,Adam McKay
Step Brothers,acted_by,Will Ferrell
Step Brothers,acted_by,John C. Reilly
Step Brothers,acted_by,Mary Steenburgen
Step Brothers,acted_by,Richard Jenkins
Clown,genre,Horror
Clown,genre,Thriller
Clown,directed_by,Jon Watts
Clown,acted_by,Andy Powers
Clown,acted_by,Laura Allen
Clown,acted_by,Peter Stormare
Clown,acted_by,Christian Distefano
Star Trek Into Darkness,genre,Action
Star Trek Into Darkness,genre,Adventure
Star Trek Into Darkness,genre,Sci-Fi
Star Trek Into Darkness,directed_by,J.J. Abrams
Star Trek Into Darkness,acted_by,Chris Pine
Star Trek Into Darkness,acted_by,Zachary Quinto
Star Trek Into Darkness,acted_by,Zoe Saldana
Star Trek Into Darkness,acted_by,Benedict Cumberbatch
Zombieland,genre,Adventure
Zombieland,genre,Comedy
Zombieland,genre,Horror
Zombieland,directed_by,Ruben Fleischer
Zombieland,acted_by,Jesse Eisenberg
Zombieland,acted_by,Emma Stone
Zombieland,acted_by,Woody Harrelson
Zombieland,acted_by,Abigail Breslin
"Hail, Caesar!",genre,Comedy
"Hail, Caesar!",genre,Mystery
"Hail, Caesar!",directed_by,Ethan Coen
"Hail, Caesar!",acted_by,Josh Brolin
"Hail, Caesar!",acted_by,George Clooney
"Hail, Caesar!",acted_by,Alden Ehrenreich
"Hail, Caesar!",acted_by,Ralph Fiennes
Slumdog Millionaire,genre,Drama
Slumdog Millionaire,directed_by,Danny Boyle
Slumdog Millionaire,acted_by,Dev Patel
Slumdog Millionaire,acted_by,Freida Pinto
Slumdog Millionaire,acted_by,Saurabh Shukla
Slumdog Millionaire,acted_by,Anil Kapoor
The Twilight Saga: Breaking Dawn - Part 2,genre,Adventure
The Twilight Saga: Breaking Dawn - Part 2,genre,Drama
The Twilight Saga: Breaking Dawn - Part 2,genre,Fantasy
The Twilight Saga: Breaking Dawn - Part 2,directed_by,Bill Condon
The Twilight Saga: Breaking Dawn - Part 2,acted_by,Kristen Stewart
The Twilight Saga: Breaking Dawn - Part 2,acted_by,Robert Pattinson
The Twilight Saga: Breaking Dawn - Part 2,acted_by,Taylor Lautner
The Twilight Saga: Breaking Dawn - Part 2,acted_by,Peter Facinelli
American Wrestler: The Wizard,genre,Drama
American Wrestler: The Wizard,genre,Sport
American Wrestler: The Wizard,directed_by,Alex Ranarivelo
American Wrestler: The Wizard,acted_by,William Fichtner
American Wrestler: The Wizard,acted_by,Jon Voight
American Wrestler: The Wizard,acted_by,Lia Marie Johnson
American Wrestler: The Wizard,acted_by,Gabriel Basso
The Amazing Spider-Man,genre,Action
The Amazing Spider-Man,genre,Adventure
The Amazing Spider-Man,directed_by,Marc Webb
The Amazing Spider-Man,acted_by,Andrew Garfield
The Amazing Spider-Man,acted_by,Emma Stone
The Amazing Spider-Man,acted_by,Rhys Ifans
The Amazing Spider-Man,acted_by,Irrfan Khan
Ben-Hur,genre,Action
Ben-Hur,genre,Adventure
Ben-Hur,genre,Drama
Ben-Hur,directed_by,Timur Bekmambetov
Ben-Hur,acted_by,Jack Huston
Ben-Hur,acted_by,Toby Kebbell
Ben-Hur,acted_by,Rodrigo Santoro
Ben-Hur,acted_by,Nazanin Boniadi
Sleight,genre,Action
Sleight,genre,Drama
Sleight,genre,Sci-Fi
Sleight,directed_by,J.D. Dillard
Sleight,acted_by,Jacob Latimore
Sleight,acted_by,Seychelle Gabriel
Sleight,acted_by,Dulé Hill
Sleight,acted_by,Storm Reid
The Maze Runner,genre,Action
The Maze Runner,genre,Mystery
The Maze Runner,genre,Sci-Fi
The Maze Runner,directed_by,Wes Ball
The Maze Runner,acted_by,Dylan O'Brien
The Maze Runner,acted_by,Kaya Scodelario
The Maze Runner,acted_by,Will Poulter
The Maze Runner,acted_by,Thomas Brodie-Sangster
Criminal,genre,Action
Criminal,genre,Crime
Criminal,genre,Drama
Criminal,directed_by,Ariel Vromen
Criminal,acted_by,Kevin Costner
Criminal,acted_by,Ryan Reynolds
Criminal,acted_by,Gal Gadot
Criminal,acted_by,Gary Oldman
Wanted,genre,Action
Wanted,genre,Crime
Wanted,genre,Fantasy
Wanted,directed_by,Timur Bekmambetov
Wanted,acted_by,Angelina Jolie
Wanted,acted_by,James McAvoy
Wanted,acted_by,Morgan Freeman
Wanted,acted_by,Terence Stamp
Florence Foster Jenkins,genre,Biography
Florence Foster Jenkins,genre,Comedy
Florence Foster Jenkins,genre,Drama
Florence Foster Jenkins,directed_by,Stephen Frears
Florence Foster Jenkins,acted_by,Meryl Streep
Florence Foster Jenkins,acted_by,Hugh Grant
Florence Foster Jenkins,acted_by,Simon Helberg
Florence Foster Jenkins,acted_by,Rebecca Ferguson
Collide,genre,Action
Collide,genre,Crime
Collide,genre,Thriller
Collide,directed_by,Eran Creevy
Collide,acted_by,Nicholas Hoult
Collide,acted_by,Felicity Jones
Collide,acted_by,Anthony Hopkins
Collide,acted_by,Ben Kingsley
Black Mass,genre,Biography
Black Mass,genre,Crime
Black Mass,genre,Drama
Black Mass,directed_by,Scott Cooper
Black Mass,acted_by,Johnny Depp
Black Mass,acted_by,Benedict Cumberbatch
Black Mass,acted_by,Dakota Johnson
Black Mass,acted_by,Joel Edgerton
Creed,genre,Drama
Creed,genre,Sport
Creed,directed_by,Ryan Coogler
Creed,acted_by,Michael B. Jordan
Creed,acted_by,Sylvester Stallone
Creed,acted_by,Tessa Thompson
Creed,acted_by,Phylicia Rashad
Swiss Army Man,genre,Adventure
Swiss Army Man,genre,Comedy
Swiss Army Man,genre,Drama
Swiss Army Man,directed_by,Dan Kwan
Swiss Army Man,acted_by,Paul Dano
Swiss Army Man,acted_by,Daniel Radcliffe
Swiss Army Man,acted_by,Mary Elizabeth Winstead
Swiss Army Man,acted_by,Antonia Ribero
The Expendables 3,genre,Action
The Expendables 3,genre,Adventure
The Expendables 3,genre,Thriller
The Expendables 3,directed_by,Patrick Hughes
The Expendables 3,acted_by,Sylvester Stallone
The Expendables 3,acted_by,Jason Statham
The Expendables 3,acted_by,Jet Li
The Expendables 3,acted_by,Antonio Banderas
What We Do in the Shadows,genre,Comedy
What We Do in the Shadows,genre,Fantasy
What We Do in the Shadows,genre,Horror
What We Do in the Shadows,directed_by,Jemaine Clement
What We Do in the Shadows,acted_by,Jemaine Clement
What We Do in the Shadows,acted_by,Taika Waititi
What We Do in the Shadows,acted_by,Cori Gonzalez-Macuer
What We Do in the Shadows,acted_by,Jonny Brugh
Southpaw,genre,Drama
Southpaw,genre,Sport
Southpaw,directed_by,Antoine Fuqua
Southpaw,acted_by,Jake Gyllenhaal
Southpaw,acted_by,Rachel McAdams
Southpaw,acted_by,Oona Laurence
Southpaw,acted_by,Forest Whitaker
Hush,genre,Horror
Hush,genre,Thriller
Hush,directed_by,Mike Flanagan
Hush,acted_by,John Gallagher Jr.
Hush,acted_by,Kate Siegel
Hush,acted_by,Michael Trucco
Hush,acted_by,Samantha Sloyan
Bridge of Spies,genre,Drama
Bridge of Spies,genre,History
Bridge of Spies,genre,Thriller
Bridge of Spies,directed_by,Steven Spielberg
Bridge of Spies,acted_by,Tom Hanks
Bridge of Spies,acted_by,Mark Rylance
Bridge of Spies,acted_by,Alan Alda
Bridge of Spies,acted_by,Amy Ryan
The Lego Movie,genre,Animation
The Lego Movie,genre,Action
The Lego Movie,genre,Adventure
The Lego Movie,directed_by,Phil Lord
The Lego Movie,acted_by,Chris Pratt
The Lego Movie,acted_by,Will Ferrell
The Lego Movie,acted_by,Elizabeth Banks
The Lego Movie,acted_by,Will Arnett
Everest,genre,Action
Everest,genre,Adventure
Everest,genre,Drama
Everest,directed_by,Baltasar Kormákur
Everest,acted_by,Jason Clarke
Everest,acted_by,Ang Phula Sherpa
Everest,acted_by,Thomas M. Wright
Everest,acted_by,Martin Henderson
Pixels,genre,Action
Pixels,genre,Comedy
Pixels,genre,Family
Pixels,directed_by,Chris Columbus
Pixels,acted_by,Adam Sandler
Pixels,acted_by,Kevin James
Pixels,acted_by,Michelle Monaghan
Pixels,acted_by,Peter Dinklage
Robin Hood,genre,Action
Robin Hood,genre,Adventure
Robin Hood,genre,Drama
Robin Hood,directed_by,Ridley Scott
Robin Hood,acted_by,Russell Crowe
Robin Hood,acted_by,Cate Blanchett
Robin Hood,acted_by,Matthew Macfadyen
Robin Hood,acted_by,Max von Sydow
The Wolverine,genre,Action
The Wolverine,genre,Adventure
The Wolverine,genre,Sci-Fi
The Wolverine,directed_by,James Mangold
The Wolverine,acted_by,Hugh Jackman
The Wolverine,acted_by,Will Yun Lee
The Wolverine,acted_by,Tao Okamoto
The Wolverine,acted_by,Rila Fukushima
John Carter,genre,Action
John Carter,genre,Adventure
John Carter,genre,Sci-Fi
John Carter,directed_by,Andrew Stanton
John Carter,acted_by,Taylor Kitsch
John Carter,acted_by,Lynn Collins
John Carter,acted_by,Willem Dafoe
John Carter,acted_by,Samantha Morton
Keanu,genre,Action
Keanu,genre,Comedy
Keanu,directed_by,Peter Atencio
Keanu,acted_by,Keegan-Michael Key
Keanu,acted_by,Jordan Peele
Keanu,acted_by,Tiffany Haddish
Keanu,acted_by,Method Man
The Gunman,genre,Action
The Gunman,genre,Crime
The Gunman,genre,Drama
The Gunman,directed_by,Pierre Morel
The Gunman,acted_by,Sean Penn
The Gunman,acted_by,Idris Elba
The Gunman,acted_by,Jasmine Trinca
The Gunman,acted_by,Javier Bardem
Steve Jobs,genre,Biography
Steve Jobs,genre,Drama
Steve Jobs,directed_by,Danny Boyle
Steve Jobs,acted_by,Michael Fassbender
Steve Jobs,acted_by,Kate Winslet
Steve Jobs,acted_by,Seth Rogen
Steve Jobs,acted_by,Jeff Daniels
Whisky Galore,genre,Comedy
Whisky Galore,genre,Romance
Whisky Galore,directed_by,Gillies MacKinnon
Whisky Galore,acted_by,Tim Pigott-Smith
Whisky Galore,acted_by,Naomi Battrick
Whisky Galore,acted_by,Ellie Kendrick
Whisky Galore,acted_by,James Cosmo
Grown Ups 2,genre,Comedy
Grown Ups 2,directed_by,Dennis Dugan
Grown Ups 2,acted_by,Adam Sandler
Grown Ups 2,acted_by,Kevin James
Grown Ups 2,acted_by,Chris Rock
Grown Ups 2,acted_by,David Spade
The Age of Adaline,genre,Drama
The Age of Adaline,genre,Fantasy
The Age of Adaline,genre,Romance
The Age of Adaline,directed_by,Lee Toland Krieger
The Age of Adaline,acted_by,Blake Lively
The Age of Adaline,acted_by,Michiel Huisman
The Age of Adaline,acted_by,Harrison Ford
The Age of Adaline,acted_by,Kathy Baker
The Incredible Hulk,genre,Action
The Incredible Hulk,genre,Adventure
The Incredible Hulk,genre,Sci-Fi
The Incredible Hulk,directed_by,Louis Leterrier
The Incredible Hulk,acted_by,Edward Norton
The Incredible Hulk,acted_by,Liv Tyler
The Incredible Hulk,acted_by,Tim Roth
The Incredible Hulk,acted_by,William Hurt
Couples Retreat,genre,Comedy
Couples Retreat,directed_by,Peter Billingsley
Couples Retreat,acted_by,Vince Vaughn
Couples Retreat,acted_by,Malin Akerman
Couples Retreat,acted_by,Jon Favreau
Couples Retreat,acted_by,Jason Bateman
Absolutely Anything,genre,Comedy
Absolutely Anything,genre,Sci-Fi
Absolutely Anything,directed_by,Terry Jones
Absolutely Anything,acted_by,Simon Pegg
Absolutely Anything,acted_by,Kate Beckinsale
Absolutely Anything,acted_by,Sanjeev Bhaskar
Absolutely Anything,acted_by,Rob Riggle
Magic Mike,genre,Comedy
Magic Mike,genre,Drama
Magic Mike,directed_by,Steven Soderbergh
Magic Mike,acted_by,Channing Tatum
Magic Mike,acted_by,Alex Pettyfer
Magic Mike,acted_by,Olivia Munn
Magic Mike,acted_by,Matthew McConaughey
Minions,genre,Animation
Minions,genre,Action
Minions,genre,Adventure
Minions,directed_by,Kyle Balda
Minions,acted_by,Sandra Bullock
Minions,acted_by,Jon Hamm
Minions,acted_by,Michael Keaton
Minions,acted_by,Pierre Coffin
The Black Room,genre,Horror
The Black Room,directed_by,Rolfe Kanefsky
The Black Room,acted_by,Natasha Henstridge
The Black Room,acted_by,Lukas Hassel
The Black Room,acted_by,Lin Shaye
The Black Room,acted_by,Dominique Swain
Bronson,genre,Action
Bronson,genre,Biography
Bronson,genre,Crime
Bronson,directed_by,Nicolas Winding Refn
Bronson,acted_by,Tom Hardy
Bronson,acted_by,Kelly Adams
Bronson,acted_by,Luing Andrews
Bronson,acted_by,Katy Barker
Despicable Me,genre,Animation
Despicable Me,genre,Adventure
Despicable Me,genre,Comedy
Despicable Me,directed_by,Pierre Coffin
Despicable Me,acted_by,Steve Carell
Despicable Me,acted_by,Jason Segel
Despicable Me,acted_by,Russell Brand
Despicable Me,acted_by,Julie Andrews
The Best of Me,genre,Drama
The Best of Me,genre,Romance
The Best of Me,directed_by,Michael Hoffman
The Best of Me,acted_by,James Marsden
The Best of Me,acted_by,Michelle Monaghan
The Best of Me,acted_by,Luke Bracey
